,Tg,Tg_pred,model_id,Tm,Tm_pred,model,Tg_MAE,Tm_MAE
47,50.0,42.948198432856955,5,,,RF_nopm,7.051801567143045,
48,50.0,42.948198432856955,5,,,RF_nopm,7.051801567143045,
49,50.0,42.948198432856955,5,,,RF_nopm,7.051801567143045,
50,18.85,12.036737130196862,5,,,RF_nopm,6.81326286980314,
51,18.85,12.036737130196862,5,,,RF_nopm,6.81326286980314,
52,18.85,12.036737130196862,5,,,RF_nopm,6.81326286980314,
53,18.85,12.036737130196862,5,,,RF_nopm,6.81326286980314,
54,18.85,12.036737130196862,5,,,RF_nopm,6.81326286980314,
55,-24.15,-9.276676303179975,5,,,RF_nopm,14.873323696820023,
56,-24.15,-9.276676303179975,5,,,RF_nopm,14.873323696820023,
57,-24.15,-9.276676303179975,5,,,RF_nopm,14.873323696820023,
58,-24.15,-9.276676303179975,5,,,RF_nopm,14.873323696820023,
59,-24.15,-9.276676303179975,5,,,RF_nopm,14.873323696820023,
60,12.0,25.38991556522707,5,,,RF_nopm,13.38991556522707,
61,12.0,25.38991556522707,5,,,RF_nopm,13.38991556522707,
62,12.0,25.38991556522707,5,,,RF_nopm,13.38991556522707,
63,12.0,25.38991556522707,5,,,RF_nopm,13.38991556522707,
64,12.0,25.38991556522707,5,,,RF_nopm,13.38991556522707,
65,84.0,85.90330592066213,5,,,RF_nopm,1.9033059206621346,
66,84.0,85.90330592066213,5,,,RF_nopm,1.9033059206621346,
67,84.0,85.90330592066213,5,,,RF_nopm,1.9033059206621346,
68,84.0,85.90330592066213,5,,,RF_nopm,1.9033059206621346,
69,84.0,85.90330592066213,5,,,RF_nopm,1.9033059206621346,
70,91.1,85.90330592066213,5,,,RF_nopm,5.19669407933786,
71,91.1,85.90330592066213,5,,,RF_nopm,5.19669407933786,
72,91.1,85.90330592066213,5,,,RF_nopm,5.19669407933786,
73,91.1,85.90330592066213,5,,,RF_nopm,5.19669407933786,
74,91.1,85.90330592066213,5,,,RF_nopm,5.19669407933786,
75,85.0,85.90330592066213,5,,,RF_nopm,0.9033059206621346,
76,85.0,85.90330592066213,5,,,RF_nopm,0.9033059206621346,
77,85.0,85.90330592066213,5,,,RF_nopm,0.9033059206621346,
78,85.0,85.90330592066213,5,,,RF_nopm,0.9033059206621346,
79,85.0,85.90330592066213,5,,,RF_nopm,0.9033059206621346,
80,85.0,85.90330592066213,5,,,RF_nopm,0.9033059206621346,
81,85.0,85.90330592066213,5,,,RF_nopm,0.9033059206621346,
82,85.0,85.90330592066213,5,,,RF_nopm,0.9033059206621346,
83,85.0,85.90330592066213,5,,,RF_nopm,0.9033059206621346,
84,85.0,85.90330592066213,5,,,RF_nopm,0.9033059206621346,
85,84.0,85.90330592066213,5,,,RF_nopm,1.9033059206621346,
86,84.0,85.90330592066213,5,,,RF_nopm,1.9033059206621346,
87,84.0,85.90330592066213,5,,,RF_nopm,1.9033059206621346,
88,84.0,85.90330592066213,5,,,RF_nopm,1.9033059206621346,
89,84.0,85.90330592066213,5,,,RF_nopm,1.9033059206621346,
90,54.0,69.26316418005472,5,,,RF_nopm,15.263164180054716,
91,54.0,69.26316418005472,5,,,RF_nopm,15.263164180054716,
