Tm,Tm_pred,Tg,Tg_pred,model_id,model
260.0,251.2841,99.0,103.13723,5,MPNN_random_pm
260.0,252.26242,99.0,105.13069,5,MPNN_random_pm
260.0,250.51657,99.0,103.80026,5,MPNN_random_pm
260.0,251.23363,99.0,104.39596,5,MPNN_random_pm
260.0,254.95444,99.0,104.35065,5,MPNN_random_pm
245.1,244.59962,87.6,88.251175,5,MPNN_random_pm
245.1,245.22195,88.6,87.34258,5,MPNN_random_pm
245.1,245.97481,87.6,89.35736,5,MPNN_random_pm
245.1,244.9034,88.6,88.83915,5,MPNN_random_pm
245.1,244.39883,87.6,88.52225,5,MPNN_random_pm
245.1,245.75523,88.6,88.28143,5,MPNN_random_pm
245.1,245.8177,87.6,88.64062,5,MPNN_random_pm
245.1,245.08377,88.6,87.65058,5,MPNN_random_pm
245.1,245.74318,87.6,88.69887,5,MPNN_random_pm
245.1,245.19774,88.6,88.31312,5,MPNN_random_pm
219.0,245.88911,62.1,89.35223,5,MPNN_random_pm
219.0,245.29654,62.1,88.464386,5,MPNN_random_pm
219.0,245.98604,62.1,89.11592,5,MPNN_random_pm
219.0,243.06505,62.1,88.80219,5,MPNN_random_pm
219.0,247.36044,62.1,88.64013,5,MPNN_random_pm
-14.0,-17.340746,,-40.909573,5,MPNN_random_pm
-14.0,-17.263498,,-41.56079,5,MPNN_random_pm
-14.0,-17.200026,,-42.054306,5,MPNN_random_pm
-14.0,-17.098726,,-39.81133,5,MPNN_random_pm
-14.0,-14.037572,,-38.12157,5,MPNN_random_pm
,77.77791,-29.6,-29.760809,5,MPNN_random_pm
,90.55984,-29.2,-31.897945,5,MPNN_random_pm
,88.05063,-29.6,-31.40212,5,MPNN_random_pm
,91.13125,-29.2,-31.906147,5,MPNN_random_pm
,88.36057,-29.6,-31.46567,5,MPNN_random_pm
,87.92663,-29.2,-31.479593,5,MPNN_random_pm
,88.801254,-29.6,-31.700586,5,MPNN_random_pm
,77.98356,-29.2,-30.142204,5,MPNN_random_pm
,89.38086,-29.6,-31.57927,5,MPNN_random_pm
,87.8603,-29.2,-31.397184,5,MPNN_random_pm
139.0,126.11727,,61.111767,5,MPNN_random_pm
139.0,126.848045,,62.02047,5,MPNN_random_pm
139.0,126.66507,,61.271297,5,MPNN_random_pm
139.0,126.942444,,62.770752,5,MPNN_random_pm
139.0,127.275826,,63.10799,5,MPNN_random_pm
108.0,109.48009,-17.0,-18.116459,5,MPNN_random_pm
108.0,106.44156,-17.0,-16.591778,5,MPNN_random_pm
108.0,107.46893,-17.0,-18.129728,5,MPNN_random_pm
108.0,109.52569,-17.0,-18.113073,5,MPNN_random_pm
108.0,108.65174,-17.0,-18.006845,5,MPNN_random_pm
153.0,102.33063,48.0,27.339106,5,MPNN_random_pm
153.0,104.67096,48.0,33.07817,5,MPNN_random_pm
153.0,104.80845,48.0,33.27908,5,MPNN_random_pm
153.0,103.77145,48.0,25.927883,5,MPNN_random_pm
153.0,103.76887,48.0,25.961985,5,MPNN_random_pm
101.0,103.73979,,67.27103,5,MPNN_random_pm
101.0,104.503136,,69.51733,5,MPNN_random_pm
101.0,103.75187,,70.27708,5,MPNN_random_pm
101.0,103.69244,,71.188484,5,MPNN_random_pm
101.0,107.99958,,68.66781,5,MPNN_random_pm
,135.25291,39.0,37.147297,5,MPNN_random_pm
,36.42814,39.0,52.955154,5,MPNN_random_pm
,36.432056,39.0,50.230095,5,MPNN_random_pm
,135.51047,39.0,33.55713,5,MPNN_random_pm
,34.058086,39.0,41.793148,5,MPNN_random_pm
165.0,170.43086,,50.82738,5,MPNN_random_pm
165.0,161.34001,,44.85611,5,MPNN_random_pm
165.0,152.91815,,45.2028,5,MPNN_random_pm
165.0,170.5318,,50.805485,5,MPNN_random_pm
165.0,149.36143,,50.66575,5,MPNN_random_pm
167.0,158.53918,,49.759384,5,MPNN_random_pm
167.0,165.28082,,45.097626,5,MPNN_random_pm
167.0,160.3551,,51.331043,5,MPNN_random_pm
167.0,170.66998,,48.944786,5,MPNN_random_pm
167.0,162.35658,,46.074947,5,MPNN_random_pm
169.0,157.98018,,44.427387,5,MPNN_random_pm
169.0,156.92659,,49.359577,5,MPNN_random_pm
169.0,171.30156,,50.653164,5,MPNN_random_pm
169.0,176.45192,,51.618355,5,MPNN_random_pm
169.0,164.18436,,48.188377,5,MPNN_random_pm
186.0,182.22453,,50.680584,5,MPNN_random_pm
188.0,171.54207,,51.381607,5,MPNN_random_pm
192.0,182.06142,,52.941544,5,MPNN_random_pm
186.0,177.93883,,51.807007,5,MPNN_random_pm
188.0,169.59464,,50.22633,5,MPNN_random_pm
192.0,177.92557,,50.497765,5,MPNN_random_pm
186.0,174.77423,,51.549538,5,MPNN_random_pm
188.0,183.66505,,54.84556,5,MPNN_random_pm
192.0,182.14005,,50.24411,5,MPNN_random_pm
186.0,179.49608,,53.421646,5,MPNN_random_pm
188.0,187.50984,,52.181835,5,MPNN_random_pm
192.0,186.97974,,50.51971,5,MPNN_random_pm
186.0,180.18642,,53.195663,5,MPNN_random_pm
188.0,185.28302,,50.599365,5,MPNN_random_pm
192.0,175.65749,,48.96613,5,MPNN_random_pm
189.0,183.4601,,51.651436,5,MPNN_random_pm
192.0,193.32033,,57.8782,5,MPNN_random_pm
193.0,192.0284,,57.42064,5,MPNN_random_pm
189.0,181.20805,,49.521282,5,MPNN_random_pm
192.0,188.62683,,51.99237,5,MPNN_random_pm
193.0,186.21915,,52.315853,5,MPNN_random_pm
189.0,201.33693,,54.27256,5,MPNN_random_pm
192.0,197.57953,,55.562004,5,MPNN_random_pm
193.0,191.92616,,57.670906,5,MPNN_random_pm
189.0,192.35272,,54.07861,5,MPNN_random_pm
192.0,177.46178,,51.66265,5,MPNN_random_pm
193.0,167.40178,,52.809937,5,MPNN_random_pm
189.0,179.33925,,52.6485,5,MPNN_random_pm
192.0,191.84438,,55.932312,5,MPNN_random_pm
193.0,192.56458,,54.73542,5,MPNN_random_pm
173.0,205.37598,,59.768288,5,MPNN_random_pm
173.0,205.47885,,54.902386,5,MPNN_random_pm
173.0,204.09036,,51.725513,5,MPNN_random_pm
173.0,200.91098,,54.744873,5,MPNN_random_pm
173.0,211.03647,,56.95008,5,MPNN_random_pm
183.0,174.09233,11.2,3.4069526,5,MPNN_random_pm
183.0,156.96967,11.2,3.3299248,5,MPNN_random_pm
183.0,163.05275,11.2,11.27305,5,MPNN_random_pm
183.0,150.28152,11.2,-1.7801554,5,MPNN_random_pm
183.0,155.80864,11.2,2.9195356,5,MPNN_random_pm
72.0,66.00749,4.0,4.554134,5,MPNN_random_pm
72.0,68.15358,4.0,4.7779713,5,MPNN_random_pm
72.0,69.10119,4.0,8.6294365,5,MPNN_random_pm
72.0,71.68709,4.0,7.477425,5,MPNN_random_pm
72.0,60.99379,4.0,5.8478303,5,MPNN_random_pm
74.0,66.91074,10.0,7.685389,5,MPNN_random_pm
70.0,69.988106,11.0,8.367509,5,MPNN_random_pm
74.0,72.37379,10.0,8.452735,5,MPNN_random_pm
70.0,72.23928,11.0,9.455625,5,MPNN_random_pm
74.0,67.508804,10.0,7.2660933,5,MPNN_random_pm
70.0,62.722733,11.0,7.658023,5,MPNN_random_pm
74.0,70.07638,10.0,7.3087335,5,MPNN_random_pm
70.0,64.30372,11.0,8.864495,5,MPNN_random_pm
74.0,67.69792,10.0,9.130392,5,MPNN_random_pm
70.0,66.78942,11.0,8.918446,5,MPNN_random_pm
68.0,60.138386,7.0,5.0302978,5,MPNN_random_pm
68.0,65.47612,7.0,8.515372,5,MPNN_random_pm
68.0,68.208664,7.0,8.12521,5,MPNN_random_pm
68.0,69.14931,7.0,8.587225,5,MPNN_random_pm
68.0,63.32459,7.0,4.724677,5,MPNN_random_pm
,125.104515,3.0,4.251694,5,MPNN_random_pm
,139.15562,3.0,3.7683303,5,MPNN_random_pm
,126.7487,3.0,4.2836094,5,MPNN_random_pm
,125.26486,3.0,2.1344807,5,MPNN_random_pm
,141.31653,3.0,3.8322203,5,MPNN_random_pm
172.0,171.10378,,5.55918,5,MPNN_random_pm
172.0,164.8642,,17.047632,5,MPNN_random_pm
172.0,170.95801,,7.847416,5,MPNN_random_pm
172.0,170.57065,,5.5507836,5,MPNN_random_pm
172.0,170.72008,,9.58545,5,MPNN_random_pm
123.0,116.38594,-7.4,-12.116565,5,MPNN_random_pm
123.0,119.22676,-7.4,-12.963023,5,MPNN_random_pm
123.0,121.48494,-7.4,-6.475016,5,MPNN_random_pm
123.0,123.56576,-7.4,-6.357575,5,MPNN_random_pm
123.0,118.89185,-7.4,-9.319907,5,MPNN_random_pm
,133.38878,3.0,4.0999265,5,MPNN_random_pm
,102.79128,3.0,10.334936,5,MPNN_random_pm
,104.962425,3.0,6.7690835,5,MPNN_random_pm
,101.833916,3.0,9.469162,5,MPNN_random_pm
,128.23235,3.0,6.950559,5,MPNN_random_pm
104.0,118.32134,,33.257896,5,MPNN_random_pm
104.0,113.970955,,32.525898,5,MPNN_random_pm
104.0,113.33172,,34.063362,5,MPNN_random_pm
104.0,115.54231,,32.808254,5,MPNN_random_pm
104.0,91.461624,,33.64179,5,MPNN_random_pm
,99.223206,-13.0,-11.336543,5,MPNN_random_pm
,92.835625,-13.0,-12.06135,5,MPNN_random_pm
,99.56785,-13.0,-11.057452,5,MPNN_random_pm
,91.046394,-13.0,-11.647649,5,MPNN_random_pm
,93.57836,-13.0,-12.106463,5,MPNN_random_pm
,97.9161,-15.0,-12.471564,5,MPNN_random_pm
,99.08979,-15.0,-12.220126,5,MPNN_random_pm
,95.64353,-15.0,-12.806064,5,MPNN_random_pm
,94.69479,-15.0,-11.114224,5,MPNN_random_pm
,94.42921,-15.0,-10.157156,5,MPNN_random_pm
,92.72971,-14.0,-8.13338,5,MPNN_random_pm
,85.928505,-14.0,-12.144184,5,MPNN_random_pm
,89.2657,-14.0,-12.399576,5,MPNN_random_pm
,94.28821,-14.0,-12.897454,5,MPNN_random_pm
,89.99685,-14.0,-12.664924,5,MPNN_random_pm
,116.96517,37.0,38.21853,5,MPNN_random_pm
,114.2308,37.0,38.444084,5,MPNN_random_pm
,152.59944,37.0,38.31466,5,MPNN_random_pm
,125.1663,37.0,37.238483,5,MPNN_random_pm
,120.74115,37.0,21.534286,5,MPNN_random_pm
,118.835846,40.0,38.199482,5,MPNN_random_pm
,129.98225,40.0,30.34493,5,MPNN_random_pm
,127.14199,40.0,24.658539,5,MPNN_random_pm
,127.12698,40.0,38.090878,5,MPNN_random_pm
,138.9747,40.0,27.162827,5,MPNN_random_pm
,104.66473,13.0,13.025903,5,MPNN_random_pm
,118.2318,13.0,12.195781,5,MPNN_random_pm
,100.21009,13.0,13.00914,5,MPNN_random_pm
,104.71504,13.0,13.077594,5,MPNN_random_pm
,107.19666,13.0,13.067245,5,MPNN_random_pm
,105.69526,40.0,40.928795,5,MPNN_random_pm
,100.85188,40.0,36.02455,5,MPNN_random_pm
,104.58096,40.0,38.24396,5,MPNN_random_pm
,87.611984,40.0,41.52344,5,MPNN_random_pm
,98.23324,40.0,38.807034,5,MPNN_random_pm
,160.33151,48.0,48.795868,5,MPNN_random_pm
,158.1391,48.0,48.78707,5,MPNN_random_pm
,124.79342,48.0,46.45715,5,MPNN_random_pm
,129.05338,48.0,46.111813,5,MPNN_random_pm
,133.53682,48.0,47.56992,5,MPNN_random_pm
,171.6291,127.0,86.067825,5,MPNN_random_pm
,172.71614,127.0,85.244576,5,MPNN_random_pm
,182.57336,127.0,83.932,5,MPNN_random_pm
,175.69835,127.0,143.16678,5,MPNN_random_pm
,182.68108,127.0,83.788536,5,MPNN_random_pm
,204.96695,101.0,112.24778,6,MPNN_random_pm
,191.76218,101.0,109.776825,6,MPNN_random_pm
,192.55711,101.0,104.61386,6,MPNN_random_pm
,217.70995,101.0,120.04639,6,MPNN_random_pm
,216.59932,101.0,119.13,6,MPNN_random_pm
,189.6431,87.85,40.964153,6,MPNN_random_pm
,187.84113,87.85,41.942455,6,MPNN_random_pm
,192.34995,87.85,48.61044,6,MPNN_random_pm
,175.4001,87.85,39.058594,6,MPNN_random_pm
,189.48976,87.85,50.25167,6,MPNN_random_pm
,236.86826,126.0,125.69765,6,MPNN_random_pm
,230.70464,126.0,124.9464,6,MPNN_random_pm
,213.013,126.0,118.05917,6,MPNN_random_pm
,210.03387,126.0,115.79908,6,MPNN_random_pm
,213.22292,126.0,115.982765,6,MPNN_random_pm
,192.74556,145.0,145.90378,6,MPNN_random_pm
,204.41576,145.0,152.85687,6,MPNN_random_pm
,213.85768,145.0,149.3486,6,MPNN_random_pm
,191.76251,145.0,144.72774,6,MPNN_random_pm
,189.95728,145.0,134.15158,6,MPNN_random_pm
,157.3124,94.0,109.4863,6,MPNN_random_pm
,168.274,94.0,106.97315,6,MPNN_random_pm
,178.79713,94.0,122.21222,6,MPNN_random_pm
,159.14122,94.0,116.24626,6,MPNN_random_pm
,167.15944,94.0,110.86545,6,MPNN_random_pm
,160.18138,110.0,95.363106,6,MPNN_random_pm
,155.13866,110.0,90.50595,6,MPNN_random_pm
,157.74466,110.0,88.186356,6,MPNN_random_pm
,158.24825,110.0,104.319084,6,MPNN_random_pm
,163.36768,110.0,103.2289,6,MPNN_random_pm
,146.78606,102.0,98.369995,6,MPNN_random_pm
,140.33195,102.0,96.33128,6,MPNN_random_pm
,146.18793,102.0,97.952545,6,MPNN_random_pm
,145.16652,102.0,94.287674,6,MPNN_random_pm
,144.28279,102.0,99.34986,6,MPNN_random_pm
162.0,161.0102,,-15.015679,6,MPNN_random_pm
162.0,159.94193,,-10.217408,6,MPNN_random_pm
162.0,161.23137,,-11.135756,6,MPNN_random_pm
162.0,159.2563,,-9.706159,6,MPNN_random_pm
162.0,160.67851,,-10.420566,6,MPNN_random_pm
163.8,159.09097,92.4,90.946594,6,MPNN_random_pm
163.8,158.8999,92.4,89.81495,6,MPNN_random_pm
163.8,158.45547,92.4,91.33113,6,MPNN_random_pm
163.8,152.53847,92.4,83.62367,6,MPNN_random_pm
163.8,170.64665,92.4,81.903564,6,MPNN_random_pm
,214.03885,122.0,126.911095,6,MPNN_random_pm
,216.16663,122.0,126.727745,6,MPNN_random_pm
,206.08228,122.0,122.56625,6,MPNN_random_pm
,210.14424,122.0,123.993126,6,MPNN_random_pm
,206.52255,122.0,122.68726,6,MPNN_random_pm
,154.6056,9.85,3.9170506,6,MPNN_random_pm
,155.91124,9.85,2.6194756,6,MPNN_random_pm
,159.17046,9.85,4.5993595,6,MPNN_random_pm
,159.62036,9.85,4.4166,6,MPNN_random_pm
,153.77592,9.85,4.132638,6,MPNN_random_pm
,161.09494,40.0,46.00393,6,MPNN_random_pm
,153.65457,40.0,47.4809,6,MPNN_random_pm
,154.65549,40.0,45.56893,6,MPNN_random_pm
,155.0817,40.0,47.58584,6,MPNN_random_pm
,150.67186,40.0,45.857475,6,MPNN_random_pm
,148.62485,36.0,44.963062,6,MPNN_random_pm
,145.16852,36.0,44.76019,6,MPNN_random_pm
,155.5613,36.0,47.16481,6,MPNN_random_pm
,150.2377,36.0,46.952454,6,MPNN_random_pm
,146.95177,36.0,44.890587,6,MPNN_random_pm
,62.048225,-22.15,-20.62557,6,MPNN_random_pm
,69.53691,-22.15,-20.187952,6,MPNN_random_pm
,73.886475,-22.15,-19.504076,6,MPNN_random_pm
,72.34353,-22.15,-20.235027,6,MPNN_random_pm
,63.39947,-22.15,-20.53664,6,MPNN_random_pm
,159.17612,11.85,24.707876,6,MPNN_random_pm
,138.40028,11.85,16.777645,6,MPNN_random_pm
,144.99707,11.85,18.817993,6,MPNN_random_pm
,144.7244,11.85,18.76093,6,MPNN_random_pm
,144.2869,11.85,18.371855,6,MPNN_random_pm
74.2,101.85006,-17.0,-13.161009,6,MPNN_random_pm
74.2,89.827354,-17.0,-12.601333,6,MPNN_random_pm
74.2,87.04596,-17.0,-13.060047,6,MPNN_random_pm
74.2,78.74436,-17.0,-13.061228,6,MPNN_random_pm
74.2,84.386505,-17.0,-13.486045,6,MPNN_random_pm
70.0,-14.7575245,,-46.689476,6,MPNN_random_pm
70.0,-14.402922,,-48.305195,6,MPNN_random_pm
70.0,-14.94139,,-47.519695,6,MPNN_random_pm
70.0,-14.417131,,-47.26031,6,MPNN_random_pm
70.0,-14.274054,,-46.492573,6,MPNN_random_pm
40.0,-15.187881,,-47.052017,6,MPNN_random_pm
40.0,-18.394566,,-49.8792,6,MPNN_random_pm
40.0,-15.6722765,,-45.829628,6,MPNN_random_pm
40.0,-14.112892,,-47.875767,6,MPNN_random_pm
40.0,-20.26906,,-51.638428,6,MPNN_random_pm
,85.882744,-42.0,-38.65444,6,MPNN_random_pm
,72.62876,-42.0,-36.13216,6,MPNN_random_pm
,68.75879,-42.0,-36.30272,6,MPNN_random_pm
,69.98006,-42.0,-39.732826,6,MPNN_random_pm
,67.19447,-42.0,-33.15719,6,MPNN_random_pm
,323.17108,171.0,179.17213,6,MPNN_random_pm
,321.36618,171.0,177.93198,6,MPNN_random_pm
,324.6013,171.0,180.48206,6,MPNN_random_pm
,333.1865,171.0,182.98157,6,MPNN_random_pm
,328.706,171.0,181.43074,6,MPNN_random_pm
73.0,86.31948,-48.0,-48.627747,6,MPNN_random_pm
73.0,91.52225,-48.0,-47.361187,6,MPNN_random_pm
73.0,85.88553,-48.0,-49.32016,6,MPNN_random_pm
73.0,86.77688,-48.0,-48.200092,6,MPNN_random_pm
73.0,91.26499,-48.0,-46.113525,6,MPNN_random_pm
,139.81143,70.0,67.62086,6,MPNN_random_pm
,131.42897,70.0,55.570694,6,MPNN_random_pm
,124.31748,70.0,53.38633,6,MPNN_random_pm
,140.84651,70.0,67.97486,6,MPNN_random_pm
,121.38074,70.0,54.07061,6,MPNN_random_pm
,227.6753,110.0,125.85649,6,MPNN_random_pm
,215.45273,110.0,121.26664,6,MPNN_random_pm
,223.6694,110.0,126.477295,6,MPNN_random_pm
,215.08452,110.0,124.159256,6,MPNN_random_pm
,215.87035,110.0,121.91705,6,MPNN_random_pm
328.0,329.5809,118.0,119.18747,6,MPNN_random_pm
328.0,328.0352,118.0,119.59911,6,MPNN_random_pm
328.0,327.2333,118.0,119.41211,6,MPNN_random_pm
328.0,326.69617,118.0,118.896545,6,MPNN_random_pm
328.0,330.22495,118.0,120.2239,6,MPNN_random_pm
252.0,230.63062,102.0,101.14916,6,MPNN_random_pm
252.0,231.57695,102.0,101.3551,6,MPNN_random_pm
252.0,229.27345,102.0,100.71894,6,MPNN_random_pm
252.0,229.94293,102.0,101.47069,6,MPNN_random_pm
252.0,231.77971,102.0,101.76982,6,MPNN_random_pm
,294.36493,90.5,92.81008,6,MPNN_random_pm
,295.68536,90.5,92.411766,6,MPNN_random_pm
,274.3772,90.5,90.89824,6,MPNN_random_pm
,292.05606,90.5,92.24652,6,MPNN_random_pm
,295.67944,90.5,92.94509,6,MPNN_random_pm
253.0,254.47688,108.0,105.3634,6,MPNN_random_pm
253.0,253.33234,108.0,103.949684,6,MPNN_random_pm
253.0,251.63759,108.0,106.46342,6,MPNN_random_pm
253.0,256.36404,108.0,106.45038,6,MPNN_random_pm
253.0,254.91597,108.0,104.553795,6,MPNN_random_pm
254.6,257.2474,113.0,114.73234,6,MPNN_random_pm
254.6,255.7137,113.0,114.37502,6,MPNN_random_pm
254.6,238.0156,113.0,113.17632,6,MPNN_random_pm
254.6,232.57184,113.0,111.52521,6,MPNN_random_pm
254.6,240.66435,113.0,112.31874,6,MPNN_random_pm
,235.14279,102.7,106.95025,6,MPNN_random_pm
,242.30652,102.7,110.5453,6,MPNN_random_pm
,219.82439,102.7,105.791534,6,MPNN_random_pm
,237.20453,102.7,107.837875,6,MPNN_random_pm
,228.2701,102.7,107.12482,6,MPNN_random_pm
,229.42819,100.0,99.650635,6,MPNN_random_pm
227.0,252.02829,101.0,103.95866,6,MPNN_random_pm
,229.66351,100.0,99.27783,6,MPNN_random_pm
227.0,250.43819,101.0,103.5522,6,MPNN_random_pm
,227.46577,100.0,100.372086,6,MPNN_random_pm
227.0,251.73907,101.0,103.831535,6,MPNN_random_pm
,231.31833,100.0,100.55345,6,MPNN_random_pm
227.0,250.09349,101.0,104.44755,6,MPNN_random_pm
,231.0298,100.0,102.79501,6,MPNN_random_pm
227.0,247.31755,101.0,103.41406,6,MPNN_random_pm
108.0,107.78733,-18.0,-17.601225,6,MPNN_random_pm
108.0,108.95634,-18.0,-17.656864,6,MPNN_random_pm
108.0,108.53484,-18.0,-17.21889,6,MPNN_random_pm
108.0,108.91967,-18.0,-17.242933,6,MPNN_random_pm
108.0,107.88802,-18.0,-17.594465,6,MPNN_random_pm
173.0,161.93045,39.0,40.924057,6,MPNN_random_pm
173.0,159.73268,39.0,39.932518,6,MPNN_random_pm
173.0,168.17935,39.0,40.920967,6,MPNN_random_pm
173.0,198.55984,39.0,46.211426,6,MPNN_random_pm
173.0,150.59354,39.0,39.734894,6,MPNN_random_pm
,111.74428,37.0,21.681087,6,MPNN_random_pm
,124.45171,37.0,25.776564,6,MPNN_random_pm
,58.398983,37.0,32.909573,6,MPNN_random_pm
,118.02211,37.0,29.27944,6,MPNN_random_pm
,133.60672,37.0,29.557915,6,MPNN_random_pm
,144.02145,46.2,36.564972,6,MPNN_random_pm
,163.51215,46.2,39.847744,6,MPNN_random_pm
,149.29234,46.2,40.471848,6,MPNN_random_pm
,128.43665,46.2,37.451603,6,MPNN_random_pm
,156.65872,46.2,39.53421,6,MPNN_random_pm
171.0,180.68954,,43.821606,6,MPNN_random_pm
171.0,178.93748,,49.443306,6,MPNN_random_pm
171.0,173.85933,,51.586742,6,MPNN_random_pm
171.0,170.36894,,42.21936,6,MPNN_random_pm
171.0,181.73921,,43.94884,6,MPNN_random_pm
175.0,180.93658,,47.225647,6,MPNN_random_pm
175.0,182.436,,45.449184,6,MPNN_random_pm
175.0,186.00941,,45.882206,6,MPNN_random_pm
175.0,172.9733,,40.295864,6,MPNN_random_pm
175.0,185.48352,,52.840412,6,MPNN_random_pm
192.0,189.58162,,46.547413,6,MPNN_random_pm
192.0,193.41856,,54.87927,6,MPNN_random_pm
192.0,208.40248,,54.01788,6,MPNN_random_pm
192.0,193.56589,,48.98208,6,MPNN_random_pm
192.0,192.21487,,45.675713,6,MPNN_random_pm
201.0,185.4467,,47.748917,6,MPNN_random_pm
201.0,192.8816,,52.192665,6,MPNN_random_pm
201.0,189.597,,50.359364,6,MPNN_random_pm
201.0,191.69127,,51.42543,6,MPNN_random_pm
201.0,192.60364,,58.374825,6,MPNN_random_pm
,208.74649,55.0,51.754818,6,MPNN_random_pm
,198.50177,55.0,53.30796,6,MPNN_random_pm
,183.991,55.0,49.709724,6,MPNN_random_pm
,208.60005,55.0,51.378437,6,MPNN_random_pm
,211.32579,55.0,58.57611,6,MPNN_random_pm
121.0,139.89726,,-0.10144003,6,MPNN_random_pm
121.0,122.679146,,2.0376754,6,MPNN_random_pm
121.0,124.60731,,0.1758045,6,MPNN_random_pm
121.0,142.43257,,2.6901505,6,MPNN_random_pm
121.0,126.636185,,2.45472,6,MPNN_random_pm
161.0,174.02348,,6.005706,6,MPNN_random_pm
161.0,167.21461,,4.354541,6,MPNN_random_pm
161.0,176.23994,,7.6414886,6,MPNN_random_pm
161.0,169.51599,,4.7809963,6,MPNN_random_pm
161.0,172.53708,,7.9628325,6,MPNN_random_pm
119.0,114.529015,-7.9,-10.675333,6,MPNN_random_pm
119.0,120.52493,-7.9,-6.327515,6,MPNN_random_pm
119.0,111.29335,-7.9,-11.995394,6,MPNN_random_pm
119.0,112.771866,-7.9,-11.348169,6,MPNN_random_pm
119.0,120.21786,-7.9,-9.531848,6,MPNN_random_pm
149.0,157.10725,-3.2,-2.5068922,6,MPNN_random_pm
149.0,153.5461,-3.2,-2.9927578,6,MPNN_random_pm
149.0,151.62637,-3.2,-3.47189,6,MPNN_random_pm
149.0,161.9363,-3.2,-1.79265,6,MPNN_random_pm
149.0,153.9204,-3.2,-2.682637,6,MPNN_random_pm
,90.29639,-12.0,-15.554106,6,MPNN_random_pm
,88.6124,-12.0,-15.363523,6,MPNN_random_pm
,89.82361,-12.0,-15.024487,6,MPNN_random_pm
,92.77295,-12.0,-12.072463,6,MPNN_random_pm
,87.84882,-12.0,-15.271848,6,MPNN_random_pm
,141.82584,22.0,36.45841,6,MPNN_random_pm
,114.87065,22.0,24.835964,6,MPNN_random_pm
,146.71289,22.0,38.36109,6,MPNN_random_pm
,153.94936,22.0,38.58075,6,MPNN_random_pm
,123.47612,22.0,29.788122,6,MPNN_random_pm
,76.302025,50.0,52.551308,6,MPNN_random_pm
,96.18749,50.0,48.854305,6,MPNN_random_pm
,147.42262,50.0,50.40523,6,MPNN_random_pm
,150.42834,50.0,50.032547,6,MPNN_random_pm
,96.395645,50.0,48.59827,6,MPNN_random_pm
,129.30054,45.0,47.477375,6,MPNN_random_pm
,122.0374,45.0,48.591393,6,MPNN_random_pm
,97.39529,45.0,48.691483,6,MPNN_random_pm
,127.97237,45.0,47.652325,6,MPNN_random_pm
,123.88847,45.0,47.820374,6,MPNN_random_pm
165.0,182.95929,43.0,42.319477,6,MPNN_random_pm
165.0,165.97182,43.0,43.334576,6,MPNN_random_pm
165.0,162.10423,43.0,45.356117,6,MPNN_random_pm
165.0,170.84859,43.0,43.024097,6,MPNN_random_pm
165.0,162.86082,43.0,44.53382,6,MPNN_random_pm
157.0,169.11334,33.0,43.575527,6,MPNN_random_pm
157.0,169.6797,33.0,41.807816,6,MPNN_random_pm
157.0,180.76584,33.0,41.865307,6,MPNN_random_pm
157.0,166.15102,33.0,43.6555,6,MPNN_random_pm
157.0,184.04286,33.0,42.405304,6,MPNN_random_pm
177.0,175.43448,93.0,23.035269,6,MPNN_random_pm
177.0,173.02065,93.0,21.857311,6,MPNN_random_pm
177.0,179.78664,93.0,29.569492,6,MPNN_random_pm
177.0,174.88641,93.0,21.279716,6,MPNN_random_pm
177.0,174.03279,93.0,17.435137,6,MPNN_random_pm
80.5,80.77617,19.0,11.190752,7,MPNN_random_pm
80.5,67.34705,19.0,14.070868,7,MPNN_random_pm
80.5,92.4006,19.0,4.9845667,7,MPNN_random_pm
80.5,83.9908,19.0,11.245546,7,MPNN_random_pm
80.5,95.8516,19.0,9.909907,7,MPNN_random_pm
,157.57161,127.0,103.72794,7,MPNN_random_pm
,154.6797,127.0,102.86757,7,MPNN_random_pm
,163.40395,127.0,108.03684,7,MPNN_random_pm
,174.40837,127.0,120.09212,7,MPNN_random_pm
,186.81715,127.0,109.16504,7,MPNN_random_pm
,171.3609,59.0,41.537853,7,MPNN_random_pm
,165.13283,59.0,41.214863,7,MPNN_random_pm
,180.69583,59.0,32.609013,7,MPNN_random_pm
,188.9019,59.0,40.760963,7,MPNN_random_pm
,140.17435,59.0,38.52856,7,MPNN_random_pm
,200.76915,49.6,37.50469,7,MPNN_random_pm
,180.9771,49.6,40.862648,7,MPNN_random_pm
,219.02908,49.6,41.40981,7,MPNN_random_pm
,179.40138,49.6,42.403,7,MPNN_random_pm
,181.35754,49.6,41.99498,7,MPNN_random_pm
,97.99528,19.85,10.912301,7,MPNN_random_pm
,102.76694,19.85,11.422975,7,MPNN_random_pm
,90.53987,19.85,13.307082,7,MPNN_random_pm
,85.156975,19.85,-11.077929,7,MPNN_random_pm
,94.50853,19.85,4.342432,7,MPNN_random_pm
,214.85211,131.0,127.10137,7,MPNN_random_pm
,197.97449,131.0,124.686005,7,MPNN_random_pm
,198.72241,131.0,124.25604,7,MPNN_random_pm
,212.10077,131.0,127.60175,7,MPNN_random_pm
,199.90054,131.0,124.97703,7,MPNN_random_pm
,177.06073,110.0,112.37563,7,MPNN_random_pm
,183.27654,110.0,113.13699,7,MPNN_random_pm
,188.83049,110.0,111.30381,7,MPNN_random_pm
